time,RR,RL,FR,FL,PITCH,ROLL,YAW,U_X_FB,U_Y_FB,BARO_ALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.85,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.86,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.87,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.88,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.89,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.91,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.92,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.93,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.94,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.95,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.96,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.97,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.98,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.99,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.01,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.03,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.04,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.05,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.06,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.07,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.08,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.09,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.12,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.13,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.14,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.15,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.16,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.17,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.18,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.19,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.21,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.22,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.23,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.24,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.25,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.26,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.27,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.28,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.29,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.31,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.32,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.33,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.34,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.35,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.36,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.37,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.38,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.39,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.41,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.42,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.43,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.44,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.45,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.46,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.47,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.48,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.49,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.51,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.52,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.53,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.54,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.55,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.56,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.57,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.58,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.59,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.6,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.61,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.62,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.63,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.64,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.65,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.66,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.67,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.68,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.69,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.71,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.72,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.73,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.75,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.76,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.77,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.78,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.79,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.8,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.81,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.82,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.83,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.84,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.85,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.86,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.87,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.88,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.89,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.9,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.91,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.92,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.93,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.94,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.95,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.96,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.97,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.98,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.99,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.01,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.04,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.05,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.06,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.07,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.08,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.09,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.1,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.11,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.12,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.13,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.14,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.15,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.16,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.17,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.18,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.19,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.2,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.21,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.22,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.23,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.24,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.25,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.26,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.27,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.28,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.29,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.3,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.31,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.32,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.33,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.34,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.35,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.36,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.37,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.38,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.39,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.4,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.41,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.42,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.43,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.44,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.45,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.46,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.47,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.48,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.49,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.51,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.52,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.53,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.54,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.55,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.56,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.57,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.58,0,0,0,0,4.58E-05,0,0.035644531,0.324358284,-0.277792692,-0.005284639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
