time,RR,RL,FR,FL,Battery,SoC,PITCH,ROLL,MC,DNG,TOC,DS,YAW,Y_FB,X_SP,Y_SP,Disturbance,,,,,BARO_ALT,U_X_FB,U_Y_FB,PITCH_C,ERR_X,ERR_Y,Velocity_y,Pitch_SP,PWM_RR,POS_X_C,POS_Y_C,PWM_FL,PWM_FR,PWM_RL,ROLL_C,YAW_C,ALT_C,EP,time,ANG_KD,ANG_KI,ANG_KP,ALT_KP,ALT_KI,ALT_KD,POS_KP,POS_KI,POS_KD,CMD,LS
39.23,160,160,160,160,11.74291199,0.956631891,-0.067810059,0.019042969,1,1,1,4,0.035644531,0,0,0,0,,,,,1.426852584,0.608566284,1.496262312,0,-0.60763532,-1.49664062,0,0,157,0,0,157,157,157,0,0,0.468251335,0.000753445,,,,,,,,,,,,
39.24,184,184,184,184,11.64470628,0.956621904,-0.067810059,0.019042969,1,1,1,4,0.035644531,0,0,0,0,,,,,1.413640976,0.608566284,1.496262312,0,-0.60763532,-1.49664062,0,0,179,0,0,179,179,179,0,0,0.570955211,0.000753445,,,,,,,,,,,,
39.25,160,160,160,160,11.7428221,0.956609003,-0.067810059,0.019042969,1,1,1,4,0.035644531,0,0,0,0,,,,,1.413640976,0.608566284,1.496262312,0,-0.60763532,-1.49664062,0,0,157,0,0,157,157,157,0,0,0.468301357,0.000753445,,,,,,,,,,,,
39.26,184,184,184,184,11.64461643,0.956599016,-0.067810059,0.019042969,1,1,1,4,0.035644531,0,0,0,0,,,,,1.400429368,0.608566284,1.496262312,0,-0.60763532,-1.49664062,0,0,179,0,0,179,179,179,0,0,0.571005634,0.000753445,,,,,,,,,,,,
39.27,160,160,160,160,11.74273228,0.956586114,-0.067810059,0.019042969,1,1,1,4,0.035644531,0,0,0,0,,,,,1.400429368,0.608566284,1.496262312,0,-0.60763532,-1.49664062,0,0,157,0,0,157,157,157,0,0,0.468352181,0.000753445,,,,,,,,,,,,
39.28,180,180,180,180,11.66334131,0.956576127,-0.067810059,0.019042969,1,1,1,4,0.035644531,0,0,0,0,,,,,1.389860153,0.608566284,1.496262312,0,-0.60763532,-1.49664062,0,0,175,0,0,175,175,175,0,0,0.550462544,0.000753445,,,,,,,,,,,,
39.29,160,160,160,160,11.74266482,0.956563784,-0.067810059,0.019042969,1,1,1,4,0.035644531,0,0,0,0,,,,,1.389860153,0.608566284,1.496262312,0,-0.60763532,-1.49664062,0,0,157,0,0,157,157,157,0,0,0.468287709,0.000753445,,,,,,,,,,,,
39.3,184,184,184,184,11.64445919,0.956553797,-0.067810059,0.019042969,1,1,1,4,0.035644531,0,0,0,0,,,,,1.376648545,0.61224401,1.512084603,0,-0.611303202,-1.512465197,0.316491526,0,179,0,0,179,179,179,0,0,0.570992459,0.000753445,,,,,,,,,,,,
39.31,160,160,160,160,11.74257508,0.956540896,-0.067810059,0.019042969,1,1,1,4,0.035644531,0,0,0,0,,,,,1.376648545,0.61224401,1.512084603,0,-0.611303202,-1.512465197,0,0,157,0,0,157,157,157,0,0,0.468339479,0.000753445,,,,,,,,,,,,
39.32,189,189,189,189,11.62512963,0.956530909,-0.067810059,0.019104004,1,1,1,4,0.035644531,0,0,0,0,,,,,1.360794663,0.61224401,1.512084603,0,-0.611303202,-1.512465197,0,0,183,0,0,183,183,183,0,0,0.591638018,0.000753445,,,,,,,,,,,,
39.33,160,160,160,160,11.74246262,0.956517436,-0.067810059,0.019104004,1,1,1,4,0.035644531,0,0,0,0,,,,,1.360794663,0.61224401,1.512084603,0,-0.611303202,-1.512465197,0,0,157,0,0,157,157,157,0,0,0.468508147,0.000753445,,,,,,,,,,,,
39.34,184,184,184,184,11.64425708,0.956507449,-0.067810059,0.019104004,1,1,1,4,0.035644531,0,0,0,0,,,,,1.347583055,0.61224401,1.512084603,0,-0.611303202,-1.512465197,0,0,179,0,0,179,179,179,0,0,0.57121403,0.000753445,,,,,,,,,,,,
39.35,160,160,160,160,11.74237306,0.956494548,-0.067810059,0.019104004,1,1,1,4,0.035644531,0,0,0,0,,,,,1.347583055,0.61224401,1.512084603,0,-0.611303202,-1.512465197,0,0,157,0,0,157,157,157,0,0,0.468562183,0.000753445,,,,,,,,,,,,
39.36,180,180,180,180,11.66298223,0.956484561,-0.067810059,0.019104004,1,1,1,4,0.035644531,0,0,0,0,,,,,1.337013721,0.61224401,1.512084603,0,-0.611303202,-1.512465197,0,0,175,0,0,175,175,175,0,0,0.55067508,0.000753445,,,,,,,,,,,,
39.37,160,160,160,160,11.74230586,0.956472217,-0.067810059,0.019104004,1,1,1,4,0.035644531,0,0,0,0,,,,,1.337013721,0.61224401,1.512084603,0,-0.611303202,-1.512465197,0,0,157,0,0,157,157,157,0,0,0.468500927,0.000753445,,,,,,,,,,,,
39.38,184,184,184,184,11.64410036,0.956462231,-0.067810059,0.019165039,1,1,1,4,0.035644531,0,0,0,0,,,,,1.323802114,0.61224401,1.512084603,0,-0.611303202,-1.512465197,0,0,179,0,0,179,179,179,0,0,0.571207283,0.000753445,,,,,,,,,,,,
39.39,160,160,160,160,11.74221639,0.956449329,-0.067810059,0.019165039,1,1,1,4,0.035644531,0,0,0,0,,,,,1.323802114,0.61224401,1.512084603,0,-0.611303202,-1.512465197,0,0,157,0,0,157,157,157,0,0,0.468555909,0.000753445,,,,,,,,,,,,
39.4,184,184,184,184,11.64401092,0.956439342,-0.067810059,0.019165039,1,1,1,4,0.035644531,0,0,0,0,,,,,1.310590506,0.61224401,1.512084603,0,-0.611303202,-1.512465197,0,0,179,0,0,179,179,179,0,0,0.571262666,0.000753445,,,,,,,,,,,,
39.41,160,160,160,160,11.74212698,0.95642644,-0.067810059,0.019165039,1,1,1,4,0.035644531,0,0,0,0,,,,,1.310590506,0.61224401,1.512084603,0,-0.611303202,-1.512465197,0,0,157,0,0,157,157,157,0,0,0.468611694,0.000753445,,,,,,,,,,,,
39.42,193,193,193,193,11.60501663,0.956416454,-0.067810059,0.019165039,1,1,1,4,0.035644531,0,0,0,0,,,,,1.29209435,0.61224401,1.512084603,0,-0.611303202,-1.512465197,0,0,187,0,0,187,187,187,0,0,0.612505627,0.000753445,,,,,,,,,,,,
39.43,160,160,160,160,11.74199154,0.956402397,-0.067810059,0.019165039,1,1,1,4,0.035644531,0,0,0,0,,,,,1.29209435,0.61224401,1.512084603,0,-0.611303202,-1.512465197,0,0,157,0,0,157,157,157,0,0,0.468900471,0.000753445,,,,,,,,,,,,
39.44,180,180,180,180,11.66260086,0.956392411,-0.067810059,0.019165039,1,1,1,4,0.035644531,0,0,0,0,,,,,1.281525016,0.61224401,1.512084603,0,-0.611303202,-1.512465197,0,0,175,0,0,175,175,175,0,0,0.551015304,0.000753445,,,,,,,,,,,,
39.45,160,160,160,160,11.74192464,0.956380067,-0.067810059,0.019165039,1,1,1,4,0.035644531,0,0,0,0,,,,,1.281525016,0.61224401,1.512084603,0,-0.611303202,-1.512465197,0,0,157,0,0,157,157,157,0,0,0.468843087,0.000753445,,,,,,,,,,,,
39.46,184,184,184,184,11.64371929,0.95637008,-0.067810059,0.019165039,1,1,1,4,0.035644531,0,0,0,0,,,,,1.268313408,0.61224401,1.512084603,0,-0.611303202,-1.512465197,0,0,179,0,0,179,179,179,0,0,0.571551379,0.000753445,,,,,,,,,,,,
39.47,160,160,160,160,11.74183547,0.956357179,-0.067810059,0.019165039,1,1,1,4,0.035644531,0,0,0,0,,,,,1.268313408,0.61224401,1.512084603,0,-0.611303202,-1.512465197,0,0,157,0,0,157,157,157,0,0,0.468901941,0.000753445,,,,,,,,,,,,
39.48,189,189,189,189,11.62439029,0.956347192,-0.067810059,0.019165039,1,1,1,4,0.035644531,0,0,0,0,,,,,1.252459526,0.615770936,1.527161121,0,-0.614820748,-1.527543906,0.301574186,0,183,0,0,183,183,183,0,0,0.592204022,0.000753445,,,,,,,,,,,,
39.49,160,160,160,160,11.74172357,0.956333719,-0.067810059,0.019165039,1,1,1,4,0.035644531,0,0,0,0,,,,,1.252459526,0.615770936,1.527161121,0,-0.614820748,-1.527543906,0,0,157,0,0,157,157,157,0,0,0.469077693,0.000753445,,,,,,,,,,,,
39.5,184,184,184,184,11.64351831,0.956323732,-0.067810059,0.019165039,1,1,1,4,0.035644531,0,0,0,0,,,,,1.239247918,0.615770936,1.527161121,0,-0.614820748,-1.527543906,0,0,179,0,0,179,179,179,0,0,0.571787118,0.000753445,,,,,,,,,,,,
39.51,162,162,162,162,11.7374491,0.956310831,-0.067810059,0.019165039,1,1,1,4,0.035644531,0,0,0,0,,,,,1.239247918,0.615770936,1.527161121,0,-0.614820748,-1.527543906,0,0,158,0,0,158,158,158,0,0,0.469138813,0.000753445,,,,,,,,,,,,
39.52,184,184,184,184,11.64342438,0.95630072,-0.067810059,0.019165039,1,1,1,4,0.035644531,0,0,0,0,,,,,1.22603631,0.615770936,1.527161121,0,-0.614820748,-1.527543906,0,0,179,0,0,179,179,179,0,0,0.571848639,0.000753445,,,,,,,,,,,,
39.53,162,162,162,162,11.73735521,0.956287818,-0.067810059,0.019165039,1,1,1,4,0.035644531,0,0,0,0,,,,,1.22603631,0.615770936,1.527161121,0,-0.614820748,-1.527543906,0,0,158,0,0,158,158,158,0,0,0.469200736,0.000753445,,,,,,,,,,,,
39.54,190,190,190,190,11.61921426,0.956277707,-0.067810059,0.019226074,1,1,1,4,0.035644531,0,0,0,0,,,,,1.210182428,0.615770936,1.527161121,0,-0.614820748,-1.527543906,0,0,184,0,0,184,184,184,0,0,0.592504351,0.000753445,,,,,,,,,,,,
39.55,166,166,166,166,11.72022521,0.95626409,-0.067810059,0.019226074,1,1,1,4,0.035644531,0,0,0,0,,,,,1.207540035,0.615770936,1.527161121,0,-0.614820748,-1.527543906,0,0,162,0,0,162,162,162,0,0,0.489973873,0.000753445,,,,,,,,,,,,
39.56,162,162,162,162,11.73722154,0.956253474,-0.067810059,0.019226074,1,1,1,4,0.035644531,0,0,0,0,,,,,1.207540035,0.615770936,1.527161121,0,-0.614820748,-1.527543906,0,0,158,0,0,158,158,158,0,0,0.469237822,0.000753445,,,,,,,,,,,,
39.57,180,180,180,180,11.66201158,0.956243363,-0.067810059,0.019226074,1,1,1,4,0.035644531,0,0,0,0,,,,,1.19697082,0.615770936,1.527161121,0,-0.614820748,-1.527543906,0,0,175,0,0,175,175,175,0,0,0.55135417,0.000753445,,,,,,,,,,,,
39.58,184,184,184,184,11.64311662,0.956231019,-0.067810059,0.019226074,1,1,1,4,0.035644531,0,0,0,0,,,,,1.183759212,0.615770936,1.527161121,0,-0.614820748,-1.527543906,0,0,179,0,0,179,179,179,0,0,0.572154116,0.000753445,,,,,,,,,,,,
39.59,162,162,162,162,11.73704758,0.956218118,-0.067810059,0.019226074,1,1,1,4,0.035644531,0,0,0,0,,,,,1.183759212,0.615770936,1.527161121,0,-0.614820748,-1.527543906,0,0,158,0,0,158,158,158,0,0,0.469507748,0.000753445,,,,,,,,,,,,
39.6,190,190,190,190,11.61890676,0.956208007,-0.067810059,0.019287109,1,1,1,4,0.035644531,0,0,0,0,,,,,1.167905331,0.615770936,1.527161121,0,-0.614820748,-1.527543906,0,0,184,0,0,184,184,184,0,0,0.592812898,0.000753445,,,,,,,,,,,,
39.61,162,162,162,162,11.73692545,0.956194389,-0.067810059,0.019287109,1,1,1,4,0.035644531,0,0,0,0,,,,,1.167905331,0.615770936,1.527161121,0,-0.614820748,-1.527543906,0,0,158,0,0,158,158,158,0,0,0.469689638,0.000753445,,,,,,,,,,,,
39.62,199,199,199,199,11.57881681,0.956184278,-0.067810059,0.019287109,1,1,1,4,0.035644531,0,0,0,0,,,,,1.146766782,0.615770936,1.527161121,0,-0.614820748,-1.527543906,0,0,192,0,0,192,192,192,0,0,0.634183223,0.000753445,,,,,,,,,,,,
39.63,162,162,162,162,11.7367561,0.956169475,-0.067810059,0.019287109,1,1,1,4,0.035644531,0,0,0,0,,,,,1.146766782,0.615770936,1.527161121,0,-0.614820748,-1.527543906,0,0,158,0,0,158,158,158,0,0,0.470105186,0.000753445,,,,,,,,,,,,
39.64,190,190,190,190,11.61861546,0.956159364,-0.067810059,0.019287109,1,1,1,4,0.035644531,0,0,0,0,,,,,1.130912781,0.615770936,1.527161121,0,-0.614820748,-1.527543906,0,0,184,0,0,184,184,184,0,0,0.59341339,0.000753445,,,,,,,,,,,,
39.65,162,162,162,162,11.73663432,0.956145746,-0.067810059,0.019287109,1,1,1,4,0.035644531,0,0,0,0,,,,,1.130912781,0.615770936,1.527161121,0,-0.614820748,-1.527543906,0,0,158,0,0,158,158,158,0,0,0.47029133,0.000753445,,,,,,,,,,,,
39.66,162,162,162,162,11.7366435,0.956135635,-0.067810059,0.019287109,1,1,1,4,0.035644531,0,0,0,0,,,,,1.130912781,0.615770936,1.527161121,0,-0.614820748,-1.527543906,0,0,158,0,0,158,158,158,0,0,0.470037153,0.000753445,,,,,,,,,,,,
39.67,203,203,203,203,11.55791326,0.956125524,-0.067810059,0.019287109,1,1,1,4,0.035644531,0,0,0,0,,,,,1.107131958,0.615770936,1.527161121,0,-0.614820748,-1.527543906,0,0,196,0,0,196,196,196,0,0,0.655125625,0.000753445,,,,,,,,,,,,
39.68,162,162,162,162,11.73644998,0.956110109,-0.067810059,0.019287109,1,1,1,4,0.035644531,0,0,0,0,,,,,1.107131958,0.615770936,1.527161121,0,-0.614820748,-1.527543906,0,0,158,0,0,158,158,158,0,0,0.470571795,0.000753445,,,,,,,,,,,,
39.69,195,195,195,195,11.59853815,0.956099998,-0.067810059,0.019287109,1,1,1,4,0.035644531,0,0,0,0,,,,,1.088635683,0.61949116,1.542969465,0,-0.618531137,-1.543354561,0.316213105,0,188,0,0,188,188,188,0,0,0.614475215,0.000753445,,,,,,,,,,,,
39.7,162,162,162,162,11.73630509,0.956085794,-0.067810059,0.019287109,1,1,1,4,0.035644531,0,0,0,0,,,,,1.088635683,0.61949116,1.542969465,0,-0.618531137,-1.543354561,0,0,158,0,0,158,158,158,0,0,0.470877692,0.000753445,,,,,,,,,,,,
39.71,186,186,186,186,11.63751085,0.956075683,-0.067810059,0.019287109,1,1,1,4,0.035644531,0,0,0,0,,,,,1.075424075,0.61949116,1.542969465,0,-0.618531137,-1.543354561,0,0,180,0,0,180,180,180,0,0,0.57359447,0.000753445,,,,,,,,,,,,
39.72,162,162,162,162,11.73620671,0.956062639,-0.067810059,0.019287109,1,1,1,4,0.035644531,0,0,0,0,,,,,1.075424075,0.61949116,1.542969465,0,-0.618531137,-1.543354561,0,0,158,0,0,158,158,158,0,0,0.470953518,0.000753445,,,,,,,,,,,,
39.73,186,186,186,186,11.63741251,0.956052528,-0.067810059,0.019287109,1,1,1,4,0.035644531,0,0,0,0,,,,,1.062212467,0.61949116,1.542969465,0,-0.618531137,-1.543354561,0,0,180,0,0,180,180,180,0,0,0.573670698,0.000753445,,,,,,,,,,,,
39.74,171,171,171,171,11.69724336,0.956039485,-0.067810059,0.019287109,1,1,1,4,0.035644531,0,0,0,0,,,,,1.0569278,0.61949116,1.542969465,0,-0.618531137,-1.543354561,0,0,167,0,0,167,167,167,0,0,0.512217851,0.000753445,,,,,,,,,,,,
39.75,181,181,181,181,11.65618917,0.956028221,-0.067810059,0.019348145,1,1,1,4,0.035644531,0,0,0,0,,,,,1.046358585,0.61949116,1.542969465,0,-0.618531137,-1.543354561,0,0,176,0,0,176,176,176,0,0,0.553385607,0.000753445,,,,,,,,,,,,
39.76,186,186,186,186,11.63718301,0.956015739,-0.067810059,0.019348145,1,1,1,4,0.035644531,0,0,0,0,,,,,1.033146977,0.61949116,1.542969465,0,-0.618531137,-1.543354561,0,0,180,0,0,180,180,180,0,0,0.57419313,0.000753445,,,,,,,,,,,,
39.77,162,162,162,162,11.73587905,0.956002696,-0.067810059,0.019348145,1,1,1,4,0.035644531,0,0,0,0,,,,,1.033146977,0.61949116,1.542969465,0,-0.618531137,-1.543354561,0,0,158,0,0,158,158,158,0,0,0.471554337,0.000753445,,,,,,,,,,,,
39.78,171,171,171,171,11.69702357,0.955992585,-0.067810059,0.019348145,1,1,1,4,0.035644531,0,0,0,0,,,,,1.02786231,0.61949116,1.542969465,0,-0.618531137,-1.543354561,0,0,167,0,0,167,167,167,0,0,0.512492585,0.000753445,,,,,,,,,,,,
39.79,176,176,176,176,11.67902277,0.95598132,-0.067810059,0.019348145,1,1,1,4,0.035644531,0,0,0,0,,,,,1.019935369,0.61949116,1.542969465,0,-0.618531137,-1.543354561,0,0,171,0,0,171,171,171,0,0,0.533068087,0.000753445,,,,,,,,,,,,
39.8,162,162,162,162,11.73579433,0.955969523,-0.067810059,0.019348145,1,1,1,4,0.035644531,0,0,0,0,,,,,1.019935369,0.61949116,1.542969465,0,-0.618531137,-1.543354561,0,0,158,0,0,158,158,158,0,0,0.47138524,0.000753445,,,,,,,,,,,,
39.81,199,199,199,199,11.57768626,0.955959411,-0.067810059,0.01940918,1,1,1,4,0.035644531,0,0,0,0,,,,,0.998796821,0.61949116,1.542969465,0,-0.618531137,-1.543354561,0,0,192,0,0,192,192,192,0,0,0.635885447,0.000753445,,,,,,,,,,,,
39.82,162,162,162,162,11.73562612,0.955944608,-0.067810059,0.01940918,1,1,1,4,0.035644531,0,0,0,0,,,,,0.998796821,0.61949116,1.542969465,0,-0.618531137,-1.543354561,0,0,158,0,0,158,158,158,0,0,0.471814031,0.000753445,,,,,,,,,,,,
39.83,176,176,176,176,11.67880646,0.955934497,-0.067810059,0.01940918,1,1,1,4,0.035644531,0,0,0,0,,,,,0.99086988,0.61949116,1.542969465,0,-0.618531137,-1.543354561,0,0,171,0,0,171,171,171,0,0,0.533346835,0.000753445,,,,,,,,,,,,
39.84,162,162,162,162,11.73557812,0.955922699,-0.067810059,0.01940918,1,1,1,4,0.035644531,0,0,0,0,,,,,0.99086988,0.61949116,1.542969465,0,-0.618531137,-1.543354561,0,0,158,0,0,158,158,158,0,0,0.471665122,0.000753445,,,,,,,,,,,,
39.85,186,186,186,186,11.63678419,0.955912588,-0.067810059,0.01940918,1,1,1,4,0.035644531,0,0,0,0,,,,,0.977658272,0.61949116,1.542969465,0,-0.618531137,-1.543354561,0,0,180,0,0,180,180,180,0,0,0.574385371,0.000753445,,,,,,,,,,,,
39.86,162,162,162,162,11.73548038,0.955899545,-0.067810059,0.01940918,1,1,1,4,0.035644531,0,0,0,0,,,,,0.977658272,0.61949116,1.542969465,0,-0.618531137,-1.543354561,0,0,158,0,0,158,158,158,0,0,0.47174789,0.000753445,,,,,,,,,,,,
39.87,190,190,190,190,11.61734033,0.955889434,-0.067810059,0.01940918,1,1,1,4,0.035644531,0,0,0,0,,,,,0.96180433,0.623061776,1.55804348,0,-0.622092374,-1.558430794,0.301524662,0,184,0,0,184,184,184,0,0,0.595062392,0.000753445,,,,,,,,,,,,
39.88,162,162,162,162,11.73535979,0.955875817,-0.067810059,0.01940918,1,1,1,4,0.035644531,0,0,0,0,,,,,0.96180433,0.623061776,1.55804348,0,-0.622092374,-1.558430794,0,0,158,0,0,158,158,158,0,0,0.471947558,0.000753445,,,,,,,,,,,,
39.89,186,186,186,186,11.63656597,0.955865706,-0.067810059,0.01940918,1,1,1,4,0.035644531,0,0,0,0,,,,,0.948592722,0.623061776,1.55804348,0,-0.622092374,-1.558430794,0,0,180,0,0,180,180,180,0,0,0.57466894,0.000753445,,,,,,,,,,,,
39.9,181,181,181,181,11.65537962,0.955852662,-0.067810059,0.01940918,1,1,1,4,0.035644531,0,0,0,0,,,,,0.938023448,0.623061776,1.55804348,0,-0.622092374,-1.558430794,0,0,176,0,0,176,176,176,0,0,0.554407535,0.000753445,,,,,,,,,,,,
39.91,162,162,162,162,11.73517742,0.955840181,-0.067810059,0.01940918,1,1,1,4,0.035644531,0,0,0,0,,,,,0.938023448,0.623061776,1.55804348,0,-0.622092374,-1.558430794,0,0,158,0,0,158,158,158,0,0,0.472249968,0.000753445,,,,,,,,,,,,
39.92,186,186,186,186,11.6363837,0.95583007,-0.067810059,0.01940918,1,1,1,4,0.035644531,0,0,0,0,,,,,0.9248119,0.623061776,1.55804348,0,-0.622092374,-1.558430794,0,0,180,0,0,180,180,180,0,0,0.574971983,0.000753445,,,,,,,,,,,,
39.93,162,162,162,162,11.73508007,0.955817026,-0.067810059,0.01940918,1,1,1,4,0.035644531,0,0,0,0,,,,,0.9248119,0.623061776,1.55804348,0,-0.622092374,-1.558430794,0,0,158,0,0,158,158,158,0,0,0.472337194,0.000753445,,,,,,,,,,,,
39.94,162,162,162,162,11.73508998,0.955806915,-0.067810059,0.01940918,1,1,1,4,0.035644531,0,0,0,0,,,,,0.9248119,0.623061776,1.55804348,0,-0.622092374,-1.558430794,0,0,158,0,0,158,158,158,0,0,0.47209128,0.000753445,,,,,,,,,,,,
39.95,186,186,186,186,11.63629625,0.955796804,-0.067810059,0.01940918,1,1,1,4,0.035644531,0,0,0,0,,,,,0.911600292,0.623061776,1.55804348,0,-0.622092374,-1.558430794,0,0,180,0,0,180,180,180,0,0,0.574813536,0.000753445,,,,,,,,,,,,
39.96,162,162,162,162,11.73499263,0.955783761,-0.067810059,0.01940918,1,1,1,4,0.035644531,0,0,0,0,,,,,0.911600292,0.623061776,1.55804348,0,-0.622092374,-1.558430794,0,0,158,0,0,158,158,158,0,0,0.472178062,0.000753445,,,,,,,,,,,,
39.97,171,171,171,171,11.69613749,0.95577365,-0.067810059,0.019470215,1,1,1,4,0.035644531,0,0,0,0,,,,,0.906315625,0.623061776,1.55804348,0,-0.622092374,-1.558430794,0,0,167,0,0,167,167,167,0,0,0.513119628,0.000753445,,,,,,,,,,,,
39.98,181,181,181,181,11.65508375,0.955762386,-0.067810059,0.019470215,1,1,1,4,0.035644531,0,0,0,0,,,,,0.89574635,0.623061776,1.55804348,0,-0.622092374,-1.558430794,0,0,176,0,0,176,176,176,0,0,0.5542923,0.000753445,,,,,,,,,,,,
39.99,167,167,167,167,11.71355567,0.955749904,-0.067810059,0.019470215,1,1,1,4,0.035644531,0,0,0,0,,,,,0.893104017,0.623061776,1.55804348,0,-0.622092374,-1.558430794,0,0,163,0,0,163,163,163,0,0,0.49272887,0.000753445,,,,,,,,,,,,
40,181,181,181,181,11.65498367,0.95573916,-0.067810059,0.019470215,1,1,1,4,0.035644531,0,0,0,0,,,,,0.882534742,0.623061776,1.55804348,0,-0.622092374,-1.558430794,0,0,176,0,0,176,176,176,0,0,0.554380028,0.000753445,,,,,,,,,,,,
40.01,162,162,162,162,11.73478158,0.955726678,-0.067810059,0.019470215,1,1,1,4,0.035644531,0,0,0,0,,,,,0.882534742,0.623061776,1.55804348,0,-0.622092374,-1.558430794,0,0,158,0,0,158,158,158,0,0,0.472223146,0.000753445,,,,,,,,,,,,
40.02,186,186,186,186,11.63598796,0.955716567,-0.067810059,0.01953125,1,1,1,4,0.035644531,0,0,0,0,,,,,0.869323134,0.623061776,1.55804348,0,-0.622092374,-1.558430794,0,0,180,0,0,180,180,180,0,0,0.574946312,0.000753445,,,,,,,,,,,,
40.03,181,181,181,181,11.65480182,0.955703524,-0.067810059,0.01953125,1,1,1,4,0.035644531,0,0,0,0,,,,,0.85875386,0.623061776,1.55804348,0,-0.622092374,-1.558430794,0,0,176,0,0,176,176,176,0,0,0.554686691,0.000753445,,,,,,,,,,,,
40.04,162,162,162,162,11.73459983,0.955691042,-0.067810059,0.01953125,1,1,1,4,0.035644531,0,0,0,0,,,,,0.85875386,0.623061776,1.55804348,0,-0.622092374,-1.558430794,0,0,158,0,0,158,158,158,0,0,0.472530907,0.000753445,,,,,,,,,,,,
40.05,177,177,177,177,11.67322305,0.955680931,-0.067810059,0.01953125,1,1,1,4,0.035644531,0,0,0,0,,,,,0.850826919,0.623061776,1.55804348,0,-0.622092374,-1.558430794,0,0,172,0,0,172,172,172,0,0,0.534067467,0.000753445,,,,,,,,,,,,
40.06,162,162,162,162,11.73454721,0.955668998,-0.067810059,0.01953125,1,1,1,4,0.035644531,0,0,0,0,,,,,0.850826919,0.623061776,1.55804348,0,-0.622092374,-1.558430794,0,0,158,0,0,158,158,158,0,0,0.472389509,0.000753445,,,,,,,,,,,,
40.07,181,181,181,181,11.65467466,0.955658887,-0.067810059,0.01953125,1,1,1,4,0.035644531,0,0,0,0,,,,,0.840257645,0.626845062,1.573908806,0,-0.625865789,-1.574298471,0.31735353,0,176,0,0,176,176,176,0,0,0.554519661,0.000753445,,,,,,,,,,,,
40.08,162,162,162,162,11.73447268,0.955646406,-0.067810059,0.01953125,1,1,1,4,0.035644531,0,0,0,0,,,,,0.840257645,0.626845062,1.573908806,0,-0.625865789,-1.574298471,0,0,158,0,0,158,158,158,0,0,0.47236369,0.000753445,,,,,,,,,,,,
40.09,177,177,177,177,11.67309592,0.955636294,-0.067810059,0.01953125,1,1,1,4,0.035644531,0,0,0,0,,,,,0.832330704,0.626845062,1.573908806,0,-0.625865789,-1.574298471,0,0,172,0,0,172,172,172,0,0,0.533900061,0.000753445,,,,,,,,,,,,
40.1,162,162,162,162,11.7344201,0.955624362,-0.067810059,0.01953125,1,1,1,4,0.035644531,0,0,0,0,,,,,0.832330704,0.626845062,1.573908806,0,-0.625865789,-1.574298471,0,0,158,0,0,158,158,158,0,0,0.472221915,0.000753445,,,,,,,,,,,,
40.11,190,190,190,190,11.61628042,0.955614251,-0.067810059,0.01953125,1,1,1,4,0.035644531,0,0,0,0,,,,,0.816476762,0.626845062,1.573908806,0,-0.625865789,-1.574298471,0,0,184,0,0,184,184,184,0,0,0.595539583,0.000753445,,,,,,,,,,,,
40.12,162,162,162,162,11.73430026,0.955600633,-0.067810059,0.01953125,1,1,1,4,0.035644531,0,0,0,0,,,,,0.816476762,0.626845062,1.573908806,0,-0.625865789,-1.574298471,0,0,158,0,0,158,158,158,0,0,0.472427915,0.000753445,,,,,,,,,,,,
40.13,177,177,177,177,11.67292355,0.955590522,-0.067810059,0.01953125,1,1,1,4,0.035644531,0,0,0,0,,,,,0.808549821,0.626845062,1.573908806,0,-0.625865789,-1.574298471,0,0,172,0,0,172,172,172,0,0,0.533964759,0.000753445,,,,,,,,,,,,
40.14,162,162,162,162,11.73424779,0.955578589,-0.067810059,0.01953125,1,1,1,4,0.035644531,0,0,0,0,,,,,0.808549821,0.626845062,1.573908806,0,-0.625865789,-1.574298471,0,0,158,0,0,158,158,158,0,0,0.472287086,0.000753445,,,,,,,,,,,,
40.15,181,181,181,181,11.6543753,0.955568478,-0.067810059,0.01953125,1,1,1,4,0.035644531,0,0,0,0,,,,,0.797980547,0.626845062,1.573908806,0,-0.625865789,-1.574298471,0,0,176,0,0,176,176,176,0,0,0.554417523,0.000753445,,,,,,,,,,,,
40.16,162,162,162,162,11.7341734,0.955555997,-0.067810059,0.01953125,1,1,1,4,0.035644531,0,0,0,0,,,,,0.797980547,0.626845062,1.573908806,0,-0.625865789,-1.574298471,0,0,158,0,0,158,158,158,0,0,0.472261836,0.000753445,,,,,,,,,,,,
40.17,162,162,162,162,11.73418356,0.955545886,-0.067810059,0.01953125,1,1,1,4,0.035644531,0,0,0,0,,,,,0.797980547,0.626845062,1.573908806,0,-0.625865789,-1.574298471,0,0,158,0,0,158,158,158,0,0,0.472017401,0.000753445,,,,,,,,,,,,
40.18,195,195,195,195,11.59627258,0.955535775,-0.067810059,0.019592285,1,1,1,4,0.035644531,0,0,0,0,,,,,0.779484272,0.626845062,1.573908806,0,-0.625865789,-1.574298471,0,0,188,0,0,188,188,188,0,0,0.61592884,0.000753445,,,,,,,,,,,,
40.19,162,162,162,162,11.73404038,0.95552157,-0.067810059,0.019592285,1,1,1,4,0.035644531,0,0,0,0,,,,,0.779484272,0.626845062,1.573908806,0,-0.625865789,-1.574298471,0,0,158,0,0,158,158,158,0,0,0.472339336,0.000753445,,,,,,,,,,,,
