Time,M1,M2,M3,M4,Pitch,Roll,Yaw,PosX,PosY,Altitude
60.030,168.0,168.0,168.0,168.0,0.014,0.026,0.036,0.91900,-0.28262,5.005
60.040,168.0,168.0,168.0,168.0,0.014,0.026,0.036,0.91900,-0.28262,5.005
60.050,168.0,168.0,168.0,168.0,0.014,0.026,0.036,0.91900,-0.28262,5.005
60.060,168.0,168.0,168.0,168.0,0.014,0.026,0.036,0.91900,-0.28262,5.005
60.070,168.0,168.0,168.0,168.0,0.014,0.026,0.036,0.91900,-0.28262,5.005
60.080,168.0,168.0,168.0,168.0,0.014,0.026,0.036,0.91900,-0.28262,5.005
60.090,168.0,168.0,168.0,168.0,0.014,0.026,0.036,0.91900,-0.28262,5.005
60.100,168.0,168.0,168.0,168.0,0.014,0.026,0.036,0.91900,-0.28262,5.005
60.110,168.0,168.0,168.0,168.0,0.014,0.026,0.036,0.92419,-0.28319,5.005
60.120,168.0,168.0,168.0,168.0,0.014,0.026,0.036,0.92419,-0.28319,5.005
60.130,168.0,168.0,168.0,168.0,0.014,0.026,0.036,0.92419,-0.28319,5.005
60.140,168.0,168.0,168.0,168.0,0.014,0.026,0.036,0.92419,-0.28319,5.005
60.150,168.0,168.0,168.0,168.0,0.014,0.026,0.036,0.92419,-0.28319,5.005
60.160,168.0,168.0,168.0,168.0,0.014,0.026,0.036,0.92419,-0.28319,5.005
60.170,168.0,168.0,168.0,168.0,0.014,0.026,0.036,0.92419,-0.28319,5.005
60.180,168.0,168.0,168.0,168.0,0.015,0.026,0.036,0.92419,-0.28319,5.005
60.190,168.0,168.0,168.0,168.0,0.015,0.026,0.036,0.92419,-0.28319,5.005
60.200,168.0,168.0,168.0,168.0,0.015,0.026,0.036,0.92419,-0.28319,5.005
60.210,168.0,168.0,168.0,168.0,0.015,0.026,0.036,0.92419,-0.28319,5.005
60.220,168.0,168.0,168.0,168.0,0.015,0.026,0.036,0.92419,-0.28319,5.005
60.230,168.0,168.0,168.0,168.0,0.015,0.026,0.036,0.92419,-0.28319,5.005
60.240,168.0,168.0,168.0,168.0,0.015,0.026,0.036,0.92419,-0.28319,5.005
60.250,168.0,168.0,168.0,168.0,0.015,0.026,0.036,0.92419,-0.28319,5.005
60.260,168.0,168.0,168.0,168.0,0.015,0.026,0.036,0.92419,-0.28319,5.005
60.270,168.0,168.0,168.0,168.0,0.015,0.026,0.036,0.92419,-0.28319,5.005
60.280,168.0,168.0,168.0,168.0,0.015,0.026,0.036,0.92419,-0.28319,5.005
60.290,168.0,168.0,168.0,168.0,0.015,0.026,0.036,0.92419,-0.28319,5.005
60.300,168.0,168.0,168.0,168.0,0.015,0.026,0.036,0.92419,-0.28319,5.005
60.310,168.0,168.0,168.0,168.0,0.015,0.026,0.036,0.92419,-0.28319,5.005
60.320,168.0,168.0,168.0,168.0,0.015,0.026,0.036,0.92967,-0.28387,5.005
60.330,168.0,168.0,168.0,168.0,0.015,0.026,0.036,0.92967,-0.28387,5.005
60.340,168.0,168.0,168.0,168.0,0.015,0.026,0.036,0.92967,-0.28387,5.005
60.350,168.0,168.0,168.0,168.0,0.016,0.026,0.036,0.92967,-0.28387,5.005
60.360,168.0,168.0,168.0,168.0,0.016,0.026,0.036,0.92967,-0.28387,4.999
60.370,168.0,168.0,168.0,168.0,0.016,0.026,0.036,0.92967,-0.28387,4.999
60.380,178.0,178.0,178.0,178.0,0.016,0.026,0.036,0.92967,-0.28387,4.999
60.390,178.0,178.0,178.0,178.0,0.016,0.026,0.036,0.92967,-0.28387,4.999
60.400,170.0,170.0,170.0,170.0,0.016,0.026,0.036,0.92967,-0.28387,4.999
60.410,170.0,170.0,170.0,170.0,0.016,0.026,0.036,0.92967,-0.28387,4.999
60.420,170.0,170.0,170.0,170.0,0.016,0.026,0.036,0.92967,-0.28387,4.999
60.430,170.0,170.0,170.0,170.0,0.016,0.026,0.036,0.92967,-0.28387,4.999
60.440,170.0,170.0,170.0,170.0,0.016,0.026,0.036,0.92967,-0.28387,4.999
60.450,170.0,170.0,170.0,170.0,0.016,0.026,0.036,0.92967,-0.28387,4.999
60.460,170.0,170.0,170.0,170.0,0.016,0.026,0.036,0.92967,-0.28387,5.005
60.470,170.0,170.0,170.0,170.0,0.016,0.026,0.036,0.92967,-0.28387,5.005
60.480,168.0,168.0,168.0,168.0,0.016,0.026,0.036,0.92967,-0.28387,5.005
60.490,168.0,168.0,168.0,168.0,0.016,0.026,0.036,0.92967,-0.28387,5.005
60.500,168.0,168.0,168.0,168.0,0.016,0.026,0.036,0.92967,-0.28387,5.005
60.510,168.0,168.0,168.0,168.0,0.016,0.026,0.036,0.92967,-0.28387,5.005
60.520,169.0,169.0,169.0,169.0,0.016,0.026,0.036,0.93491,-0.28461,5.005
60.530,169.0,169.0,169.0,169.0,0.016,0.026,0.036,0.93491,-0.28461,5.005
60.540,169.0,169.0,169.0,169.0,0.017,0.026,0.036,0.93491,-0.28461,5.005
60.550,169.0,169.0,169.0,169.0,0.017,0.026,0.036,0.93491,-0.28461,5.005
60.560,169.0,169.0,169.0,169.0,0.017,0.026,0.036,0.93491,-0.28461,5.005
60.570,169.0,169.0,169.0,169.0,0.017,0.026,0.036,0.93491,-0.28461,5.005
60.580,169.0,169.0,169.0,169.0,0.017,0.026,0.036,0.93491,-0.28461,5.005
60.590,169.0,169.0,169.0,169.0,0.017,0.026,0.036,0.93491,-0.28461,5.005
60.600,169.0,169.0,169.0,169.0,0.017,0.027,0.036,0.93491,-0.28461,5.005
60.610,169.0,169.0,169.0,169.0,0.017,0.027,0.036,0.93491,-0.28461,5.005
60.620,169.0,169.0,169.0,169.0,0.017,0.027,0.036,0.93491,-0.28461,5.005
60.630,169.0,169.0,169.0,169.0,0.017,0.027,0.036,0.93491,-0.28461,5.005
60.640,169.0,169.0,169.0,169.0,0.017,0.027,0.036,0.93491,-0.28461,5.005
60.650,169.0,169.0,169.0,169.0,0.017,0.027,0.036,0.93491,-0.28461,5.005
60.660,169.0,169.0,169.0,169.0,0.017,0.027,0.036,0.93491,-0.28461,5.005
60.670,169.0,169.0,169.0,169.0,0.017,0.027,0.036,0.93491,-0.28461,5.005
60.680,169.0,169.0,169.0,169.0,0.017,0.027,0.036,0.93491,-0.28461,5.005
60.690,169.0,169.0,169.0,169.0,0.017,0.027,0.036,0.93491,-0.28461,5.005
60.700,169.0,169.0,169.0,169.0,0.018,0.027,0.036,0.93491,-0.28461,5.005
60.710,169.0,169.0,169.0,169.0,0.018,0.027,0.036,0.93491,-0.28461,5.005
60.720,169.0,169.0,169.0,169.0,0.018,0.027,0.036,0.93491,-0.28461,5.005
60.730,169.0,169.0,169.0,169.0,0.018,0.027,0.036,0.94044,-0.28548,5.005
60.740,169.0,169.0,169.0,169.0,0.018,0.027,0.036,0.94044,-0.28548,5.005
60.750,169.0,169.0,169.0,169.0,0.018,0.027,0.036,0.94044,-0.28548,5.005
60.760,169.0,169.0,169.0,169.0,0.018,0.027,0.036,0.94044,-0.28548,5.005
60.770,169.0,169.0,169.0,169.0,0.018,0.027,0.036,0.94044,-0.28548,5.010
60.780,169.0,169.0,169.0,169.0,0.018,0.027,0.036,0.94044,-0.28548,5.010
60.790,159.0,159.0,159.0,159.0,0.018,0.027,0.036,0.94044,-0.28548,5.010
60.800,159.0,159.0,159.0,159.0,0.018,0.027,0.036,0.94044,-0.28548,5.010
60.810,169.0,169.0,169.0,169.0,0.018,0.027,0.036,0.94044,-0.28548,5.010
60.820,169.0,169.0,169.0,169.0,0.018,0.027,0.036,0.94044,-0.28548,5.010
60.830,169.0,169.0,169.0,169.0,0.018,0.027,0.036,0.94044,-0.28548,5.010
60.840,169.0,169.0,169.0,169.0,0.018,0.027,0.036,0.94044,-0.28548,5.010
60.850,169.0,169.0,169.0,169.0,0.018,0.027,0.036,0.94044,-0.28548,5.010
60.860,169.0,169.0,169.0,169.0,0.018,0.027,0.036,0.94044,-0.28548,5.010
60.870,169.0,169.0,169.0,169.0,0.019,0.027,0.036,0.94044,-0.28548,5.010
60.880,169.0,169.0,169.0,169.0,0.019,0.027,0.036,0.94044,-0.28548,5.010
60.890,169.0,169.0,169.0,169.0,0.019,0.027,0.036,0.94044,-0.28548,5.010
60.900,169.0,169.0,169.0,169.0,0.019,0.027,0.036,0.94044,-0.28548,5.010
60.910,169.0,169.0,169.0,169.0,0.019,0.027,0.036,0.94044,-0.28548,5.010
60.920,169.0,169.0,169.0,169.0,0.019,0.027,0.036,0.94044,-0.28548,5.010
60.930,169.0,169.0,169.0,169.0,0.019,0.027,0.036,0.94573,-0.28641,5.010
60.940,169.0,169.0,169.0,169.0,0.019,0.027,0.036,0.94573,-0.28641,5.010
60.950,160.0,160.0,160.0,160.0,0.019,0.027,0.036,0.94573,-0.28641,5.010
60.960,160.0,160.0,160.0,160.0,0.019,0.027,0.036,0.94573,-0.28641,5.010
60.970,160.0,160.0,160.0,160.0,0.019,0.027,0.036,0.94573,-0.28641,5.010
60.980,160.0,160.0,160.0,160.0,0.019,0.027,0.036,0.94573,-0.28641,5.010
60.990,160.0,160.0,160.0,160.0,0.019,0.027,0.036,0.94573,-0.28641,5.010
61.000,159.0,159.0,159.0,159.0,0.019,0.027,0.036,0.94573,-0.28641,5.010
61.010,159.0,159.0,159.0,159.0,0.019,0.027,0.036,0.94573,-0.28641,5.010
61.020,159.0,159.0,159.0,159.0,0.019,0.027,0.036,0.94573,-0.28641,5.010
61.030,159.0,159.0,159.0,159.0,0.020,0.027,0.036,0.94573,-0.28641,5.005
61.040,159.0,159.0,159.0,159.0,0.020,0.027,0.036,0.94573,-0.28641,5.005
61.050,159.0,159.0,159.0,159.0,0.020,0.027,0.036,0.94573,-0.28641,5.005
61.060,159.0,159.0,159.0,159.0,0.020,0.027,0.036,0.94573,-0.28641,5.005
61.070,159.0,159.0,159.0,159.0,0.020,0.027,0.036,0.94573,-0.28641,5.005
61.080,159.0,159.0,159.0,159.0,0.020,0.027,0.036,0.94573,-0.28641,5.005
61.090,159.0,159.0,159.0,159.0,0.020,0.027,0.036,0.94573,-0.28641,4.999
61.100,159.0,159.0,159.0,159.0,0.020,0.027,0.036,0.94573,-0.28641,4.999
61.110,159.0,159.0,159.0,159.0,0.020,0.027,0.036,0.94573,-0.28641,4.999
61.120,159.0,159.0,159.0,159.0,0.020,0.027,0.036,0.94573,-0.28641,4.999
61.130,159.0,159.0,159.0,159.0,0.020,0.027,0.036,0.94573,-0.28641,4.997
61.140,159.0,159.0,159.0,159.0,0.020,0.027,0.036,0.95130,-0.28749,4.997
61.150,159.0,159.0,159.0,159.0,0.020,0.027,0.036,0.95130,-0.28749,4.997
61.160,159.0,159.0,159.0,159.0,0.020,0.027,0.036,0.95130,-0.28749,4.991
61.170,159.0,159.0,159.0,159.0,0.020,0.027,0.036,0.95130,-0.28749,4.991
61.180,159.0,159.0,159.0,159.0,0.020,0.027,0.036,0.95130,-0.28749,4.991
61.190,159.0,159.0,159.0,159.0,0.021,0.027,0.036,0.95130,-0.28749,4.986
61.200,159.0,159.0,159.0,159.0,0.021,0.027,0.036,0.95130,-0.28749,4.986
61.210,159.0,159.0,159.0,159.0,0.021,0.027,0.036,0.95130,-0.28749,4.981
61.220,159.0,159.0,159.0,159.0,0.021,0.027,0.036,0.95130,-0.28749,4.981
61.230,159.0,159.0,159.0,159.0,0.021,0.027,0.036,0.95130,-0.28749,4.981
61.240,158.0,158.0,158.0,158.0,0.021,0.027,0.036,0.95130,-0.28749,4.975
61.250,158.0,158.0,158.0,158.0,0.021,0.027,0.036,0.95130,-0.28749,4.975
61.260,163.0,163.0,163.0,163.0,0.021,0.027,0.036,0.95130,-0.28749,4.973
61.270,163.0,163.0,163.0,163.0,0.021,0.027,0.036,0.95130,-0.28749,4.973
61.280,158.0,158.0,158.0,158.0,0.021,0.027,0.036,0.95130,-0.28749,4.968
61.290,167.0,167.0,167.0,167.0,0.021,0.027,0.036,0.95130,-0.28749,4.962
61.300,158.0,158.0,158.0,158.0,0.021,0.027,0.036,0.95130,-0.28749,4.962
61.310,158.0,158.0,158.0,158.0,0.021,0.027,0.036,0.95130,-0.28749,4.957
61.320,177.0,177.0,177.0,177.0,0.021,0.027,0.036,0.95130,-0.28749,4.957
61.330,177.0,177.0,177.0,177.0,0.021,0.027,0.036,0.95130,-0.28749,4.954
61.340,158.0,158.0,158.0,158.0,0.021,0.027,0.036,0.95662,-0.28861,4.954
61.350,158.0,158.0,158.0,158.0,0.021,0.027,0.036,0.95662,-0.28861,4.949
61.360,163.0,163.0,163.0,163.0,0.022,0.027,0.036,0.95662,-0.28861,4.944
61.370,163.0,163.0,163.0,163.0,0.022,0.027,0.036,0.95662,-0.28861,4.944
61.380,158.0,158.0,158.0,158.0,0.022,0.027,0.036,0.95662,-0.28861,4.938
61.390,158.0,158.0,158.0,158.0,0.022,0.027,0.036,0.95662,-0.28861,4.938
61.400,158.0,158.0,158.0,158.0,0.022,0.027,0.036,0.95662,-0.28861,4.933
61.410,167.0,167.0,167.0,167.0,0.022,0.027,0.036,0.95662,-0.28861,4.931
61.420,167.0,167.0,167.0,167.0,0.022,0.027,0.036,0.95662,-0.28861,4.931
61.430,167.0,167.0,167.0,167.0,0.022,0.027,0.036,0.95662,-0.28861,4.925
61.440,162.0,162.0,162.0,162.0,0.022,0.027,0.036,0.95662,-0.28861,4.920
61.450,162.0,162.0,162.0,162.0,0.022,0.027,0.036,0.95662,-0.28861,4.920
61.460,177.0,177.0,177.0,177.0,0.022,0.027,0.036,0.95662,-0.28861,4.915
61.470,158.0,158.0,158.0,158.0,0.022,0.027,0.036,0.95662,-0.28861,4.912
61.480,158.0,158.0,158.0,158.0,0.022,0.027,0.036,0.95662,-0.28861,4.912
61.490,158.0,158.0,158.0,158.0,0.022,0.027,0.036,0.95662,-0.28861,4.907
61.500,158.0,158.0,158.0,158.0,0.022,0.027,0.036,0.95662,-0.28861,4.902
61.510,158.0,158.0,158.0,158.0,0.022,0.027,0.036,0.95662,-0.28861,4.896
61.520,158.0,158.0,158.0,158.0,0.023,0.027,0.036,0.95662,-0.28861,4.896
61.530,158.0,158.0,158.0,158.0,0.023,0.027,0.036,0.95662,-0.28861,4.891
61.540,176.0,176.0,176.0,176.0,0.023,0.027,0.036,0.95662,-0.28861,4.888
61.550,176.0,176.0,176.0,176.0,0.023,0.027,0.036,0.96222,-0.28990,4.883
61.560,176.0,176.0,176.0,176.0,0.023,0.027,0.036,0.96222,-0.28990,4.878
61.570,167.0,167.0,167.0,167.0,0.023,0.027,0.036,0.96222,-0.28990,4.878
61.580,167.0,167.0,167.0,167.0,0.023,0.027,0.036,0.96222,-0.28990,4.872
61.590,157.0,157.0,157.0,157.0,0.023,0.027,0.036,0.96222,-0.28990,4.870
61.600,157.0,157.0,157.0,157.0,0.023,0.027,0.036,0.96222,-0.28990,4.865
61.610,167.0,167.0,167.0,167.0,0.023,0.027,0.036,0.96222,-0.28990,4.865
61.620,167.0,167.0,167.0,167.0,0.023,0.027,0.036,0.96222,-0.28990,4.859
61.630,167.0,167.0,167.0,167.0,0.023,0.027,0.036,0.96222,-0.28990,4.854
61.640,182.0,182.0,182.0,182.0,0.023,0.027,0.036,0.96222,-0.28990,4.849
61.650,182.0,182.0,182.0,182.0,0.023,0.027,0.036,0.96222,-0.28990,4.846
61.660,182.0,182.0,182.0,182.0,0.023,0.027,0.036,0.96222,-0.28990,4.846
61.670,157.0,157.0,157.0,157.0,0.024,0.027,0.036,0.96222,-0.28990,4.841
61.680,157.0,157.0,157.0,157.0,0.024,0.027,0.036,0.96222,-0.28990,4.835
61.690,157.0,157.0,157.0,157.0,0.024,0.027,0.036,0.96222,-0.28990,4.830
61.700,157.0,157.0,157.0,157.0,0.024,0.027,0.036,0.96222,-0.28990,4.830
61.710,176.0,176.0,176.0,176.0,0.024,0.027,0.036,0.96222,-0.28990,4.828
61.720,176.0,176.0,176.0,176.0,0.024,0.027,0.036,0.96222,-0.28990,4.822
61.730,181.0,181.0,181.0,181.0,0.024,0.027,0.036,0.96222,-0.28990,4.817
61.740,157.0,157.0,157.0,157.0,0.024,0.027,0.036,0.96222,-0.28990,4.812
61.750,166.0,166.0,166.0,166.0,0.024,0.027,0.036,0.96757,-0.29125,4.812
61.760,166.0,166.0,166.0,166.0,0.024,0.027,0.036,0.96757,-0.29125,4.806
61.770,166.0,166.0,166.0,166.0,0.024,0.027,0.036,0.96757,-0.29125,4.804
61.780,166.0,166.0,166.0,166.0,0.024,0.027,0.036,0.96757,-0.29125,4.798
61.790,166.0,166.0,166.0,166.0,0.024,0.027,0.036,0.96757,-0.29125,4.798
61.800,166.0,166.0,166.0,166.0,0.024,0.027,0.036,0.96757,-0.29125,4.793
61.810,166.0,166.0,166.0,166.0,0.024,0.027,0.036,0.96757,-0.29125,4.788
61.820,162.0,162.0,162.0,162.0,0.025,0.027,0.036,0.96757,-0.29125,4.785
61.830,162.0,162.0,162.0,162.0,0.025,0.027,0.036,0.96757,-0.29125,4.780
61.840,162.0,162.0,162.0,162.0,0.025,0.027,0.036,0.96757,-0.29125,4.775
61.850,166.0,166.0,166.0,166.0,0.025,0.027,0.036,0.96757,-0.29125,4.775
61.860,166.0,166.0,166.0,166.0,0.025,0.027,0.036,0.96757,-0.29125,4.769
61.870,166.0,166.0,166.0,166.0,0.025,0.027,0.036,0.96757,-0.29125,4.767
61.880,166.0,166.0,166.0,166.0,0.025,0.027,0.036,0.96757,-0.29125,4.761
61.890,157.0,157.0,157.0,157.0,0.025,0.027,0.036,0.96757,-0.29125,4.756
61.900,157.0,157.0,157.0,157.0,0.025,0.027,0.036,0.96757,-0.29125,4.751
61.910,157.0,157.0,157.0,157.0,0.025,0.027,0.036,0.96757,-0.29125,4.751
61.920,157.0,157.0,157.0,157.0,0.025,0.027,0.036,0.96757,-0.29125,4.746
61.930,157.0,157.0,157.0,157.0,0.025,0.027,0.036,0.96757,-0.29125,4.743
61.940,157.0,157.0,157.0,157.0,0.025,0.027,0.036,0.96757,-0.29125,4.738
61.950,157.0,157.0,157.0,157.0,0.025,0.027,0.036,0.96757,-0.29125,4.732
61.960,157.0,157.0,157.0,157.0,0.025,0.027,0.036,0.97322,-0.29279,4.727
61.970,157.0,157.0,157.0,157.0,0.026,0.027,0.036,0.97322,-0.29279,4.724
61.980,176.0,176.0,176.0,176.0,0.026,0.027,0.036,0.97322,-0.29279,4.719
61.990,176.0,176.0,176.0,176.0,0.026,0.027,0.036,0.97322,-0.29279,4.714
62.000,157.0,157.0,157.0,157.0,0.026,0.027,0.036,0.97322,-0.29279,4.709
62.010,157.0,157.0,157.0,157.0,0.026,0.027,0.036,0.97322,-0.29279,4.703
62.020,166.0,166.0,166.0,166.0,0.026,0.027,0.036,0.97322,-0.29279,4.701
62.030,166.0,166.0,166.0,166.0,0.026,0.027,0.036,0.97322,-0.29279,4.695
62.040,166.0,166.0,166.0,166.0,0.026,0.027,0.036,0.97322,-0.29279,4.690
62.050,171.0,171.0,171.0,171.0,0.026,0.027,0.036,0.97322,-0.29279,4.685
62.060,171.0,171.0,171.0,171.0,0.026,0.027,0.036,0.97322,-0.29279,4.682
62.070,157.0,157.0,157.0,157.0,0.026,0.027,0.036,0.97322,-0.29279,4.677
62.080,157.0,157.0,157.0,157.0,0.026,0.027,0.036,0.97322,-0.29279,4.672
62.090,157.0,157.0,157.0,157.0,0.026,0.027,0.036,0.97322,-0.29279,4.661
62.100,157.0,157.0,157.0,157.0,0.026,0.027,0.036,0.97322,-0.29279,4.658
62.110,157.0,157.0,157.0,157.0,0.026,0.027,0.036,0.97322,-0.29279,4.653
62.120,176.0,176.0,176.0,176.0,0.026,0.027,0.036,0.97322,-0.29279,4.648
62.130,176.0,176.0,176.0,176.0,0.027,0.027,0.036,0.97322,-0.29279,4.643
62.140,157.0,157.0,157.0,157.0,0.027,0.027,0.036,0.97322,-0.29279,4.640
62.150,181.0,181.0,181.0,181.0,0.027,0.027,0.036,0.97322,-0.29279,4.635
62.160,181.0,181.0,181.0,181.0,0.027,0.027,0.036,0.97322,-0.29279,4.629
62.170,176.0,176.0,176.0,176.0,0.027,0.027,0.036,0.97887,-0.29446,4.624
62.180,176.0,176.0,176.0,176.0,0.027,0.027,0.036,0.97887,-0.29446,4.619
62.190,157.0,157.0,157.0,157.0,0.027,0.027,0.036,0.97887,-0.29446,4.616
62.200,157.0,157.0,157.0,157.0,0.027,0.027,0.036,0.97887,-0.29446,4.611
62.210,157.0,157.0,157.0,157.0,0.027,0.027,0.036,0.97887,-0.29446,4.600
62.220,176.0,176.0,176.0,176.0,0.027,0.027,0.036,0.97887,-0.29446,4.598
62.230,176.0,176.0,176.0,176.0,0.027,0.027,0.036,0.97887,-0.29446,4.592
62.240,181.0,181.0,181.0,181.0,0.027,0.027,0.036,0.97887,-0.29446,4.587
62.250,181.0,181.0,181.0,181.0,0.027,0.027,0.036,0.97887,-0.29446,4.582
62.260,181.0,181.0,181.0,181.0,0.027,0.027,0.036,0.97887,-0.29446,4.576
62.270,175.0,175.0,175.0,175.0,0.028,0.027,0.036,0.97887,-0.29446,4.574
62.280,175.0,175.0,175.0,175.0,0.028,0.027,0.036,0.97887,-0.29446,4.569
62.290,171.0,171.0,171.0,171.0,0.028,0.027,0.036,0.97887,-0.29446,4.563
62.300,171.0,171.0,171.0,171.0,0.028,0.027,0.036,0.97887,-0.29446,4.558
62.310,161.0,161.0,161.0,161.0,0.028,0.027,0.036,0.97887,-0.29446,4.555
62.320,161.0,161.0,161.0,161.0,0.028,0.027,0.036,0.97887,-0.29446,4.550
62.330,185.0,185.0,185.0,185.0,0.028,0.027,0.036,0.97887,-0.29446,4.545
62.340,185.0,185.0,185.0,185.0,0.028,0.027,0.036,0.97887,-0.29446,4.545
62.350,157.0,157.0,157.0,157.0,0.028,0.027,0.036,0.97887,-0.29446,4.540
62.360,156.0,156.0,156.0,156.0,0.028,0.027,0.036,0.97887,-0.29446,4.534
62.370,156.0,156.0,156.0,156.0,0.028,0.027,0.036,0.98429,-0.29620,4.532
62.380,156.0,156.0,156.0,156.0,0.028,0.027,0.036,0.98429,-0.29620,4.526
62.390,156.0,156.0,156.0,156.0,0.028,0.027,0.036,0.98429,-0.29620,4.521
62.400,156.0,156.0,156.0,156.0,0.028,0.027,0.036,0.98429,-0.29620,4.516
62.410,156.0,156.0,156.0,156.0,0.029,0.027,0.036,0.98429,-0.29620,4.513
62.420,156.0,156.0,156.0,156.0,0.029,0.027,0.036,0.98429,-0.29620,4.508
62.430,156.0,156.0,156.0,156.0,0.029,0.027,0.036,0.98429,-0.29620,4.503
62.440,171.0,171.0,171.0,171.0,0.029,0.027,0.036,0.98429,-0.29620,4.497
62.450,171.0,171.0,171.0,171.0,0.029,0.027,0.036,0.98429,-0.29620,4.489
62.460,171.0,171.0,171.0,171.0,0.029,0.027,0.036,0.98429,-0.29620,4.484
62.470,175.0,175.0,175.0,175.0,0.029,0.027,0.036,0.98429,-0.29620,4.479
62.480,156.0,156.0,156.0,156.0,0.029,0.027,0.036,0.98429,-0.29620,4.473
62.490,156.0,156.0,156.0,156.0,0.029,0.027,0.036,0.98429,-0.29620,4.471
62.500,156.0,156.0,156.0,156.0,0.029,0.027,0.036,0.98429,-0.29620,4.466
62.510,156.0,156.0,156.0,156.0,0.029,0.027,0.036,0.98429,-0.29620,4.460
62.520,156.0,156.0,156.0,156.0,0.029,0.027,0.036,0.98429,-0.29620,4.455
62.530,171.0,171.0,171.0,171.0,0.029,0.027,0.036,0.98429,-0.29620,4.450
62.540,171.0,171.0,171.0,171.0,0.029,0.027,0.036,0.98429,-0.29620,4.442
62.550,171.0,171.0,171.0,171.0,0.029,0.027,0.036,0.98429,-0.29620,4.436
62.560,175.0,175.0,175.0,175.0,0.030,0.027,0.036,0.98429,-0.29620,4.431
62.570,175.0,175.0,175.0,175.0,0.030,0.027,0.036,0.98429,-0.29620,4.429
62.580,189.0,189.0,189.0,189.0,0.030,0.027,0.036,0.99000,-0.29816,4.423
62.590,189.0,189.0,189.0,189.0,0.030,0.027,0.036,0.99000,-0.29816,4.418
62.600,175.0,175.0,175.0,175.0,0.030,0.027,0.036,0.99000,-0.29816,4.413
62.610,156.0,156.0,156.0,156.0,0.030,0.027,0.036,0.99000,-0.29816,4.407
62.620,156.0,156.0,156.0,156.0,0.030,0.027,0.036,0.99000,-0.29816,4.405
62.630,156.0,156.0,156.0,156.0,0.030,0.027,0.036,0.99000,-0.29816,4.399
62.640,171.0,171.0,171.0,171.0,0.030,0.027,0.036,0.99000,-0.29816,4.394
62.650,171.0,171.0,171.0,171.0,0.030,0.027,0.036,0.99000,-0.29816,4.386
62.660,175.0,175.0,175.0,175.0,0.030,0.027,0.036,0.99000,-0.29816,4.381
62.670,175.0,175.0,175.0,175.0,0.030,0.027,0.036,0.99000,-0.29816,4.376
62.680,175.0,175.0,175.0,175.0,0.030,0.027,0.036,0.99000,-0.29816,4.370
62.690,156.0,156.0,156.0,156.0,0.031,0.027,0.036,0.99000,-0.29816,4.365
62.700,156.0,156.0,156.0,156.0,0.031,0.027,0.036,0.99000,-0.29816,4.362
62.710,156.0,156.0,156.0,156.0,0.031,0.027,0.036,0.99000,-0.29816,4.357
62.720,156.0,156.0,156.0,156.0,0.031,0.027,0.036,0.99000,-0.29816,4.352
62.730,156.0,156.0,156.0,156.0,0.031,0.027,0.036,0.99000,-0.29816,4.347
62.740,156.0,156.0,156.0,156.0,0.031,0.027,0.036,0.99000,-0.29816,4.344
62.750,156.0,156.0,156.0,156.0,0.031,0.028,0.036,0.99000,-0.29816,4.339
62.760,156.0,156.0,156.0,156.0,0.031,0.028,0.036,0.99000,-0.29816,4.328
62.770,156.0,156.0,156.0,156.0,0.031,0.028,0.036,0.99000,-0.29816,4.323
62.780,156.0,156.0,156.0,156.0,0.031,0.028,0.036,0.99545,-0.30018,4.320
62.790,156.0,156.0,156.0,156.0,0.031,0.028,0.036,0.99545,-0.30018,4.315
62.800,156.0,156.0,156.0,156.0,0.031,0.028,0.036,0.99545,-0.30018,4.304
62.810,156.0,156.0,156.0,156.0,0.031,0.028,0.036,0.99545,-0.30018,4.302
62.820,156.0,156.0,156.0,156.0,0.031,0.028,0.036,0.99545,-0.30018,4.296
62.830,156.0,156.0,156.0,156.0,0.031,0.028,0.036,0.99545,-0.30018,4.291
62.840,156.0,156.0,156.0,156.0,0.032,0.028,0.036,0.99545,-0.30018,4.281
62.850,156.0,156.0,156.0,156.0,0.032,0.028,0.036,0.99545,-0.30018,4.278
62.860,156.0,156.0,156.0,156.0,0.032,0.028,0.036,0.99545,-0.30018,4.267
62.870,156.0,156.0,156.0,156.0,0.032,0.028,0.036,0.99545,-0.30018,4.262
62.880,156.0,156.0,156.0,156.0,0.032,0.028,0.036,0.99545,-0.30018,4.259
62.890,156.0,156.0,156.0,156.0,0.032,0.028,0.036,0.99545,-0.30018,4.249
62.900,156.0,156.0,156.0,156.0,0.032,0.028,0.036,0.99545,-0.30018,4.244
62.910,156.0,156.0,156.0,156.0,0.032,0.028,0.036,0.99545,-0.30018,4.236
62.920,189.0,189.0,189.0,189.0,0.032,0.028,0.036,0.99545,-0.30018,4.230
62.930,156.0,156.0,156.0,156.0,0.032,0.028,0.036,0.99545,-0.30018,4.220
62.940,156.0,156.0,156.0,156.0,0.032,0.028,0.036,0.99545,-0.30018,4.217
62.950,156.0,156.0,156.0,156.0,0.032,0.028,0.036,0.99545,-0.30018,4.207
62.960,181.0,181.0,181.0,181.0,0.032,0.028,0.036,0.99545,-0.30018,4.201
62.970,156.0,156.0,156.0,156.0,0.032,0.028,0.036,0.99545,-0.30018,4.193
62.980,185.0,185.0,185.0,185.0,0.033,0.028,0.036,0.99545,-0.30018,4.183
